movie_slug,imdb_id,language,oscar_wins,oscar_nominations
thelma-louise,tt0103074,English,1,5
there-is-no-evil,tt11697844,Persian,0,0
there-will-be-blood,tt0469494,English,2,6
theres-something-about-mary,tt0129387,English,0,0
these-birds-walk,tt2130282,Urdu,0,0
they-live,tt0096256,English,0,0
they-live-by-night,tt0040872,English,0,0
they-shall-not-grow-old,tt7905466,English,0,0
thief,tt0083190,English,0,0
things-to-come,tt0028358,English,0,0
thirst,tt0041998,Swedish,0,0
thirteen,tt0125551,,0,0
this-is-england,tt0480025,English,0,0
this-is-it,tt1477715,English,0,0
this-is-not-a-burial-its-a-resurrection,tt10849514,Sesotho,0,0
this-is-not-a-film,tt0368340,,0,0
this-is-spinal-tap,tt0088258,English,0,0
this-much-i-know-to-be-true,tt15721828,English,0,0
thor,tt0800369,English,0,0
three-billboards-outside-ebbing-missouri,tt5027774,English,2,6
three-colors-blue,tt0108394,French,0,0
three-colors-red,tt0111495,French,0,3
three-colors-white,tt0111507,Russian,0,0
three-identical-strangers,tt7664504,English,0,0
three-kings,tt0120188,English,0,0
three-minutes-a-lengthening,tt12017738,Yiddish,0,0
three-times,tt0459666,Standard Chinese,0,0
through-a-glass-darkly,tt0055499,Swedish,1,2
thunderball,tt0059800,English,1,1
thx-1138,tt0066434,English,0,0
timbuktu,tt0053362,English,0,0
time-2020,tt0086440,,0,0
time-out,tt0096270,,0,0
timecop,tt0111438,English,0,0
timecrimes,tt0480669,Spanish,0,0
tina,tt13488910,,0,0
tinker-tailor-soldier-spy,tt1340800,English,0,4
titanic,tt0036443,German,0,0
to-a-land-unknown,tt22023622,,0,0
to-be-and-to-have,tt0318202,French,0,0
to-be-or-not-to-be,tt0035446,English,0,1
to-catch-a-thief,tt0028387,English,0,0
to-die-for,tt0098482,English,0,0
to-have-and-have-not,tt0037382,English,0,0
to-kill-a-mockingbird,tt0056592,English,5,8
to-leslie,tt8129806,English,0,1
to-live-and-die-in-la,tt0090180,English,0,0
to-the-ends-of-the-earth,tt0040887,English,0,0
together-2001,tt0009708,,0,0
tokyo-godfathers,tt0388473,Japanese,0,0
tokyo-story,tt0046438,Japanese,0,0
tombstone,tt0108358,English,0,0
tomorrow-never-dies,tt0120347,English,0,0
toni-erdmann,tt4048272,German,0,1
toni-morrison-the-pieces-i-am,tt9358206,English,0,0
tootsie,tt0084805,English,1,13
top-five,tt2784678,English,0,0
top-gun,tt0048734,English,0,0
top-hat,tt0027125,English,0,3
top-secret!,tt0045244,English,0,0
topsy-turvy,tt0086498,,0,0
total-recall,tt0100802,English,0,4
totally-under-control,tt13065386,,0,0
totem,tt10689780,,0,0
touch-of-evil,tt0052311,English,0,0
touching-the-void,tt0379557,English,0,0
tower,tt1571251,,0,0
tower-heist,tt0471042,English,0,0
toy-story,tt0114709,English,1,8
toy-story-2,tt0120363,English,0,0
toy-story-3,tt0435761,English,1,5
toy-story-4,tt1979376,American English,1,3
trading-places,tt0086465,English,0,1
traffic,tt0181865,English,3,3
train-dreams,tt29768334,English,0,5
training-day,tt0139654,English,1,2
trainspotting,tt0117951,English,0,1
transformers,tt0418279,English,0,7
transit,tt0103118,French,0,0
transporter-2,tt0388482,English,0,0
treasure-island,tt0009721,,0,0
tristana-re-release,tt0066491,Spanish,0,1
tron,tt0084827,English,0,6
tron-legacy,tt1104001,English,0,0
tropic-thunder,tt0942385,English,0,1
tropical-malady,tt0381668,Thai,0,0
trouble-the-water,tt1149405,English,0,2
true-grit,tt0065126,English,0,0
true-grit-1969,tt0065126,English,1,1
true-lies,tt0111503,English,0,4
true-romance,tt0108399,English,0,0
truman,tt3754940,Spanish,0,0
tuesday-after-christmas,tt1470024,Romanian,0,0
tulpan,tt0436854,Kazakh,0,0
turn-every-page-the-adventures-of-robert-caro-and-robert-gottlieb,tt14071694,English,0,0
turning-red-2022,tt8097030,English,0,2
turtles-can-fly,tt0424227,Kurdish language,0,0
twelve-monkeys,tt0114746,English,0,2
twilight-zone-the-movie,tt0086491,English,0,0
twin-peaks-fire-walk-with-me,tt0105665,English,0,0
twins,tt0039925,Russian,0,0
twinsters,tt2980626,English,0,0
twister,tt0096321,English,0,0
two-days-one-night,tt2737050,French,0,1
two-lane-blacktop,tt0067893,English,0,0
two-lovers,tt0019501,,0,0
two-of-us,tt15249828,,0,0
two-prosecutors,tt35521200,Ukrainian,0,0
two-step,tt3288948,English,0,0
tyrannosaur,tt1204340,English,0,0
tyson,tt1032821,English,0,0
u2-3d,tt0892375,English,0,0
uhf,tt0098546,English,0,0
umberto-d-re-release,tt0045274,Italian,0,0
unbreakable,tt0217869,English,0,0
uncertain,tt13124372,,0,0
uncle-boonmee-who-can-recall-his-past-lives,tt1588895,Isan,0,0
uncle-buck,tt0098554,English,0,0
uncut-gems,tt5727208,English,0,0
under-the-sand,tt0240913,French,0,0
under-the-shadow,tt18360390,,0,0
under-the-skin,tt0115615,Spanish,0,0
under-the-sun,tt0158302,Swedish,0,1
underworld,tt0018526,English,0,0
underworld-evolution,tt0401855,Hungarian,0,0
unfaithful,tt0022520,English,0,0
unforgiven,tt0105695,English,2,11
union-2024,tt14218090,,0,0
united-93,tt0475276,English,0,3
universal-language,tt31691389,Quebec French,0,0
unknown-2011,tt0450340,English,0,0
unleashed,tt0234951,,0,0
unrest,tt0138154,,0,0
unstoppable,tt0349889,English,0,0
up,tt0075376,English,0,0
up-in-the-air,tt0033214,English,0,0
up-the-yangtze,tt1114277,,0,0
upstream-color,tt2084989,English,0,0
urban-legend,tt0146336,English,0,0
us,tt0438288,,0,0
us-marshals,tt0120873,English,0,0
v-for-vendetta,tt0434409,English,0,0
vacancy,tt0443687,,0,0
valhalla-rising,tt0862467,English,0,0
valkyrie,tt0985699,English,0,0
vampire-hunter-d,tt0090248,Japanese,0,0
vampires-kiss,tt0098577,English,0,0
vanilla-sky,tt0259711,English,0,0
varda-by-agncs,tt43684922,,0,0
vengeance-is-mine-1979,tt0007511,,0,0
venus,tt0020546,French,0,0
vera-drake,tt0383694,English,0,2
vermiglio,tt28618488,Italian,0,0
vertigo-1958,tt0038232,Spanish,0,0
vicky-cristina-barcelona,tt0497465,Catalan,1,1
victim,tt0055597,English,0,0
victor-victoria,tt0084865,English,2,11
videodrome,tt0086541,English,0,0
viet-and-nam,tt32086052,Vietnamese,0,0
vincere,tt1156173,Italian,0,0
vitalina-varela,tt8241872,Cape Verdean Creole,0,0
volver,tt0144670,Spanish,0,0
vortex,tt0071547,English,0,0
wadjda,tt2258858,Arabic,0,0
wag-the-dog,tt0120885,English,0,3
wait-until-dark,tt0062467,English,0,1
waiting,tt0071468,,0,0
waiting-for-superman,tt1566648,English,0,0
wake-in-fright-1971,tt0067541,English,0,0
waking-life,tt0243017,English,0,0
walk-hard-the-dewey-cox-story,tt0841046,English,0,0
walk-the-line,tt0358273,English,1,7
walk-up,tt21404804,Korean,0,0
walkabout,tt0067959,English,0,0
wall-e,tt0910970,English,1,8
wall-street,tt0020564,English,0,0
wallace-gromit-the-curse-of-the-were-rabbit,tt0312004,English,2,2
wallace-gromit-vengeance-most-fowl,tt17163970,English,0,3
waltz-with-bashir,tt1185616,Hebrew,0,1
wanted,tt0029746,English,0,0
war-for-the-planet-of-the-apes,tt3450958,English,0,4
war-horse,tt1568911,English,0,8
war-of-the-worlds,tt0407304,English,0,7
war-witch,tt1820488,French,0,1
wargames,tt0086567,English,0,7
warrior,tt0320751,,0,0
watchers-of-the-sky,tt2049589,English,0,0
water-for-elephants,tt1067583,English,0,0
waves,tt0483301,Italian,0,0
waynes-world,tt0105793,English,0,0
we,tt1536048,Russian,0,1
we-are-the-best!,tt2364975,Swedish,0,0
we-bought-a-zoo,tt1389137,English,0,0
we-need-to-talk-about-kevin,tt1242460,English,0,0
we-own-the-night,tt0498399,English,0,0
we-were-here,tt1787837,English,0,0
we-were-soldiers,tt0277434,English,0,0
weapons,tt0497470,English,0,0
wedding-crashers,tt0396269,English,0,0
weekend,tt0055982,Spanish,0,0
weiner,tt5278596,English,0,0
weird-science,tt0090305,English,0,0
welcome-to-chechnya,tt11394200,Chechen,1,0
welcome-to-the-dollhouse,tt0114906,English,0,0
welcome-to-the-rileys,tt1183923,English,0,0
wendy-and-lucy,tt1152850,English,0,0
werckmeister-harmonies,tt0249241,Hungarian,0,0
wes-cravens-new-nightmare,tt0111686,English,0,0
west-side-story,tt0055614,English,0,0
west-side-story-2020,tt0055614,English,13,14
western,tt0120494,French,0,0
western-2017,tt0120494,French,0,0
western-stars,tt10687158,English,0,0
westworld,tt0070909,English,0,0
wet-hot-american-summer,tt0243655,English,0,0
what-about-bob,tt0103241,English,0,0
what-do-we-see-when-we-look-at-the-sky,tt14035154,Georgian,0,0
what-lies-beneath,tt0161081,English,0,0
what-richard-did,tt2092011,English,0,0
what-the-constitution-means-to-me,tt13096334,,0,0
what-women-want,tt0011849,English,0,0
whatever-works,tt1178663,English,0,0
whats-eating-gilbert-grape,tt0108550,English,0,1
wheel-of-fortune-and-fantasy,tt14034966,Japanese,0,0
when-we-were-kings,tt0118147,English,2,0
where-the-wild-things-are,tt0386117,English,0,0
whip-it,tt1172233,English,0,0
whiplash,tt0040963,English,0,0
whisper-of-the-heart,tt0113824,Japanese,0,0
white-chicks,tt0381707,English,0,0
white-heat,tt0025985,English,0,0
white-material,tt1135952,French,0,0
white-sun-seto-surya,tt3638644,Nepali,0,0
who-framed-roger-rabbit,tt0096438,English,5,11
who-we-are-now,tt6680312,English,0,0
widows,tt0120896,German,0,0
wild-at-heart,tt0100935,English,0,1
wild-reeds,tt0111019,French,0,0
wild-strawberries,tt0050986,Swedish,0,1
wild-target,tt0106573,French,0,0
willow,tt0096446,English,0,4
willy-wonka-the-chocolate-factory,tt0067992,English,0,3
winchester-73,tt0043137,English,0,0
winged-migration,tt0301727,English,0,0
wings-of-desire,tt0093191,Hebrew,0,0
winnie-the-pooh,tt1449283,English,0,0
winter-sleep,tt0078471,French,0,0
winters-bone,tt1399683,English,0,4
wise-blood,tt0080140,English,0,0
withnail-and-i,tt0094336,English,0,0
witness,tt0090329,English,4,9
wojnarowicz,tt11701838,,0,0
wolf-creek,tt0416315,English,0,0
wolfwalkers,tt5198068,English,0,4
woman-at-war,tt16124406,,0,0
women-on-the-verge-of-a-nervous-breakdown,tt0095675,Spanish,0,1
wont-you-be-my-neighbor,tt7681902,English,0,0
woodstock-1970,tt0066580,English,1,3
working-girl,tt0096463,English,0,3
world-trade-center,tt0469641,English,0,0
worlds-greatest-dad,tt1262981,English,0,0
wrinkles,tt0433665,,0,0
writing-with-fire,tt13630174,Hindi,0,2
written-on-the-wind,tt0049966,English,1,2
x-2022,tt0057693,English,0,0
x-men,tt0120903,English,0,0
x-men-first-class,tt1270798,English,0,0
x2-x-men-united,tt0290334,English,0,0
xxx,tt0295701,English,0,0
y-tu-mama-tambien,tt0245574,Spanish,0,2
yankee-doodle-dandy,tt0035575,English,4,6
yes-2025,tt0064559,Swedish,0,0
yes-man,tt1068680,English,0,0
yi-yi,tt0244316,Standard Taiwanese Mandarin,0,0
yojimbo,tt0055630,Japanese,0,1
you-can-count-on-me,tt0203230,English,0,2
you-hurt-my-feelings-2023,tt15771916,English,0,0
you-the-living,tt0445336,Swedish,0,0
you-were-never-really-here,tt5742374,English,0,0
you-wont-be-alone,tt8296030,Macedonian,0,0
young-adult,tt1625346,English,0,0
young-frankenstein,tt0072431,English,0,4
young-mothers,tt32909489,French,0,0
young-mr-lincoln,tt0032155,English,0,0
your-name,tt5311514,Japanese,0,0
youth-hard-times,tt33029373,,0,0
youth-in-revolt,tt0029860,,0,0
youve-got-mail,tt0128853,English,0,0
z-1969,tt0065234,French,2,4
zama,tt0200305,,0,0
zathura-a-space-adventure,tt0406375,English,0,0
zero-dark-thirty,tt1790885,English,0,4
zodiac,tt0443706,English,0,0
zombieland,tt1156398,English,0,0
zoolander,tt0196229,English,0,0
